"避難先名称","避難が予想される住民の地区名","指定場所","管轄市町村名","避難種別","災害区分","土砂災害・浸水・津波浸水予測地域","緊急避難場所レベル（風水害）","緊急避難場所レベル（津波）","耐震性","備蓄の有無","備蓄品目（備蓄の有無）","備蓄品目（食料の有無）","備蓄品目（備蓄品目）","標高（メートル）","経度：東経（世界測地系10進法）","緯度：北緯（世界測地系10進法）","発電機（発電機の有無）","発電機（発動発電機（可搬型））","発電機（自家発電機）","施設面積（平米）屋内","施設面積（平米）屋外","収容人数","収容人数（一時）","所在地","備考1","備考２-１","備考２-２"
"本宮小学校","耳打","","田辺市","避難所を兼ねる避難場所","崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆☆☆","","耐震　","","","","",60,135.7823746,33.8143178,"","","",237,0,0,72,"田辺市本宮町　耳打499-0","",""
"請川高齢者支援ハウス","請川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","耐震　","","","","",67,135.783042,33.8234405,"","","",52,0,16,0,"田辺市本宮町　請川46-1","",""
"祐川寺","請川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","土砂災害予測地域　","☆（注）","","耐震　","","","","",60,135.7888099,33.8207583,"","","",66,0,0,20,"田辺市本宮町　請川374-0","",""
"大津荷集会所","大津荷","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆（注）","","耐震　","有","○","○","非常食・毛布など",89,135.8030791,33.8251025,"","","",49,0,0,15,"田辺市本宮町　大津荷126-0","",""
"三区集会所","武住","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆☆","","","","","","",291,135.711384,33.8107696,"","","",165,0,50,0,"田辺市本宮町　武住76-2","",""
"旧皆地小学校（僻地集会所）","皆地","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","","☆☆☆","","","","","","",154,135.7289862,33.8083033,"","","",247,0,0,75,"田辺市本宮町　皆地413-0","",""
"旧四村川小学校","下湯川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","土砂災害予測地域　","☆（注）","","","","","","",56,135.753806,33.8226853,"","","",214,0,0,65,"田辺市本宮町　下湯川479-0","",""
"下湯川集会所","下湯川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","","","","",119,135.751963,33.8225821,"","","",92,0,28,28,"田辺市本宮町　下湯川275-2","",""
"上地集会所","本宮","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","","","","","",75,135.772881,33.8373066,"","","",0,0,0,21,"田辺市本宮町　本宮602-1","",""
"本宮町民センター","本宮","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","","☆☆☆","","","","","","",67,135.7722937,33.8416057,"","","",207,0,0,63,"田辺市本宮町　本宮1048-58","",""
"本宮保健福祉総合センター","本宮","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","耐震　","","","","",60,135.771868,33.8381338,"","","",432,0,131,0,"田辺市本宮町　本宮921-2","",""
"本宮中学校","本宮","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆☆","","耐震　","有","○","","毛布など",89,135.7692645,33.8370528,"○","","○",762,0,231,231,"田辺市本宮町　本宮730-0","",""
"下向集会所","大居","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　大規模な火事","","☆☆","","耐震　","","","","",291,135.777039,33.8507056,"","","",0,0,24,0,"田辺市本宮町　大居3382-1","",""
"東光院","大居","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","","☆☆☆","","","","","","",154,135.7747194,33.85736667,"","","",0,0,0,19,"田辺市本宮町　大居951-1","",""
"竹の本集会所","伏拝","","田辺市","避難所を兼ねる避難場所","洪水　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆☆","","耐震　","","","","",105,135.759279,33.8646243,"","","",118,0,36,0,"田辺市本宮町　伏拝853-1","",""
"上切原山振センター","上切原","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","","","","","",103,135.774985,33.868496,"","","",0,0,0,37,"田辺市本宮町　上切原570-0","",""
"八木尾集会所","切畑","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","","","","",88,135.7597889,33.87789111,"","","",0,0,0,9,"田辺市本宮町　切畑1260-1","",""
"あすなろ木守の郷","木守","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","","","","",425,135.6412469,33.705897,"","","",396,0,120,120,"田辺市木守339-0","",""
"熊野集会所","熊野","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","耐震　","有","○","","発電機など",272,135.6078088,33.7076374,"○","","○",52,0,0,16,"田辺市熊野632-1","",""
"三川福祉センター","向山","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","","","","",206,135.5723387,33.7034493,"","","",448,0,136,136,"田辺市向山354-1","",""
"深谷集会所","深谷","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","","有","○","","発電機など",159,135.542116,33.7030697,"○","","○",72,0,0,22,"田辺市深谷76-1","",""
"大塔総合文化会館","鮎川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","耐震　","","","","",49,135.4898877,33.7295711,"","","",910,0,276,276,"田辺市鮎川2567-1","",""
"ちかの保育園","近露","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　地震　大規模な火事","土砂災害予測地域　","☆☆☆","","耐震　","有","○","","発電機など",299.9,135.608952,33.8144814,"○","","",181,0,55,0,"田辺市中辺路町　近露1181-0","",""
"近野小学校","近露","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆","","耐震　","有","○","","発電機など",343.1,135.6114704,33.8172096,"○","","○",1277,0,387,387,"田辺市中辺路町　近露1061-0","",""
"旧二川小学校","川合","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆（注）","","耐震　","有","○","","発電機など",121,135.524382,33.8015327,"○","","○",1296,0,393,393,"田辺市中辺路町　川合1451-0","",""
"中辺路コミュニティセンター","栗栖川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","","☆","","耐震　","","","","",107.8,135.5181439,33.7927949,"","","",894,0,0,271,"田辺市中辺路町　栗栖川402-1","",""
"くりすがわ保育園","栗栖川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　地震　大規模な火事","土砂災害予測地域　","☆","","耐震　","","","","",110.7,135.517991,33.7938857,"","","",257,0,78,0,"田辺市中辺路町　栗栖川486-0","",""
"中辺路福祉センター","栗栖川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","","","","",105.5,135.5165488,33.7906357,"","","",264,0,0,80,"田辺市中辺路町　栗栖川329-1","",""
"中辺路保健センター","栗栖川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","有","○","","発電機など",105.5,135.5168096,33.7907488,"○","","○",264,0,0,80,"田辺市中辺路町　栗栖川329-1","",""
"中辺路中学校","栗栖川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆","","耐震　","有","○","","発電機など",134,135.516317,33.7931827,"○","","○",1617,0,490,490,"田辺市中辺路町　栗栖川474-1","",""
"中辺路小学校","栗栖川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆","","耐震　","有","○","","発電機など",96.9,135.5090563,33.7878468,"○","","○",1290,0,391,391,"田辺市中辺路町　栗栖川78-0","",""
"上地集会所","野中","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","","有","○","","発電機など",500,135.6400272,33.8302571,"○","","○",33,0,0,10,"田辺市中辺路町　野中291-1","",""
"野中老人会館","野中","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","耐震　","有","○","","発電機など",458.1,135.6285576,33.8243919,"○","","○",66,0,0,20,"田辺市中辺路町　野中988-0","",""
"裏地集会所","野中","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆（注）","","耐震　","有","○","","発電機など",385.7,135.6295042,33.8222613,"○","","○",56,0,0,17,"田辺市中辺路町　野中993-0","",""
"大畑会館","野中","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","土砂災害予測地域　","☆","","","有","○","","発電機など",467,135.6212181,33.8214144,"○","","○",36,0,0,11,"田辺市中辺路町　野中2023-2","",""
"近野老人憩いの家","近露","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","","☆☆☆","","","","","","",320.7,135.609336,33.8170831,"","","",135,0,0,41,"田辺市中辺路町　近露206-5","",""
"木の下集会所","近露","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","","","","",298,135.6091336,33.8141121,"","","",75,0,0,23,"田辺市中辺路町　近露1190-1","",""
"近露道中集会所","近露","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","","","","",287.8,135.6066491,33.8141659,"","","",75,0,0,23,"田辺市中辺路町　近露1146-0","",""
"柿平集会所","近露","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","","","","",295,135.6083189,33.8074091,"","","",82,0,0,25,"田辺市中辺路町　近露2137-1","",""
"福定集会所","福定","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","土砂災害予測地域　","☆","","","有","○","","発電機など",175.4,135.5581445,33.8186733,"○","","○",82,0,0,25,"田辺市中辺路町　福定459-0","",""
"長寿の館","大川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","有","○","","発電機など",139.4,135.5402835,33.8102956,"○","","○",62,0,0,19,"田辺市中辺路町　大川68-3","",""
"大川集会所","大川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","土砂災害予測地域　","☆","","","","","","",154.2,135.5498817,33.8117864,"","","",155,0,0,47,"田辺市中辺路町　大川540-11","",""
"小松原集会所","小松原","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","耐震　","有","○","","発電機など",223,135.5381292,33.8397825,"○","","○",66,0,0,20,"田辺市中辺路町　小松原149-0","",""
"温川多目的研修集会施設","温川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","土砂災害予測地域　","☆","","","有","○","","発電機など",163.9,135.5224126,33.826764,"○","","○",82,0,0,25,"田辺市中辺路町　温川450-1","",""
"高原多目的集会所","高原","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","耐震　","有","○","","発電機など",320.6,135.5313413,33.7958037,"○","","○",69,0,0,21,"田辺市中辺路町　高原909-0","",""
"内井川集会所","内井川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","","有","○","","発電機など",199.9,135.5047002,33.8302337,"○","","○",52,0,0,16,"田辺市中辺路町　内井川485-0","",""
"上芝上会館","栗栖川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","","","","","",109,135.5182576,33.793624,"","","",52,0,0,16,"田辺市中辺路町　栗栖川481-1","",""
"上芝下会館","栗栖川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","","☆☆☆","","耐震　","","","","",103,135.5186038,33.7914682,"","","",52,0,0,16,"田辺市中辺路町　栗栖川376-6","",""
"中芝会館","栗栖川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","","☆☆☆","","耐震　","","","","",98.8,135.514502,33.7883059,"","","",92,0,0,28,"田辺市中辺路町　栗栖川142-13","",""
"下芝多目的集会所","栗栖川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆","","耐震　","","","","",97.6,135.5101907,33.7880942,"","","",122,0,0,37,"田辺市中辺路町　栗栖川100-3","",""
"下芝会館","栗栖川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","","","","","",96.5,135.5091875,33.7883494,"","","",52,0,0,16,"田辺市中辺路町　栗栖川84-1","",""
"澤・水上集会所","水上","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","耐震　","有","○","","発電機など",213.9,135.4880237,33.8210987,"○","","○",56,0,0,17,"田辺市中辺路町　澤69-1","",""
"小皆公民館","小皆","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","耐震　","有","○","","発電機など",130.4,135.5022364,33.7957822,"○","","○",39,0,0,12,"田辺市中辺路町　小皆553-0","",""
"峰公民館","栗栖川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","耐震　","有","○","","発電機など",221.9,135.5016389,33.7789455,"○","","○",26,0,0,8,"田辺市中辺路町　栗栖川1081-1","",""
"中辺路郷土文化交流館","大内川","","田辺市","避難所を兼ねる避難場所","洪水　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆","","耐震　","有","○","","発電機など",273.4,135.5647538,33.7795643,"○","","○",132,0,0,40,"田辺市中辺路町　大内川522-0","",""
"石船集会所","石船","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","土砂災害予測地域　","☆","","耐震　","有","○","","発電機など",180.5,135.526902,33.7694088,"○","","○",95,0,0,29,"田辺市中辺路町　石船240-2","",""
"中辺路農山村伝統芸能継承保存館","真砂","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","耐震　","有","○","","発電機など",97,135.4993829,33.7615924,"○","","○",69,0,0,21,"田辺市中辺路町　真砂196-0","",""
"西谷公民館","西谷","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　大規模な火事","土砂災害予測地域　","☆","","","有","○","","発電機など",187,135.480945,33.7693186,"○","","○",128,0,39,0,"田辺市中辺路町　西谷580-0","",""
"北郡集落センター","北郡","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","有","○","","発電機など",117.9,135.5015562,33.7555841,"○","","○",118,0,0,36,"田辺市中辺路町　北郡829-0","",""
"咲楽小学校","福井","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆（注）","","耐震　","有","○","","",253,135.443683,33.8840837,"","","",716,0,217,217,"田辺市龍神村　福井1024-0","",""
"龍神市民センター","安井","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","","","","",327,135.4752693,33.8913384,"","","",1128,0,342,342,"田辺市龍神村　安井0-6","",""
"龍神行政局","西","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","有","○","○","非常食・毛布・防水シートなど",316,135.4885401,33.8937883,"○","","○",2108,0,639,639,"田辺市龍神村　西0-0","",""
"龍神小学校","湯ノ又","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆☆☆","","耐震　","有","○","","",385,135.5542176,33.9355214,"","","",712,0,216,216,"田辺市龍神村　湯ノ又0-0","",""
"大熊コミュニティセンター","龍神","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆☆","","耐震　","有","○","","",504,135.5606304,33.9938935,"","","",508,0,154,154,"田辺市龍神村　龍神0-5","",""
"衣笠中学校","上三栖 中三栖  下三栖 城山台","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆☆","","耐震　","有","○","","",25,135.429184,33.7376769,"","","",2181,0,661,661,"田辺市中三栖147-1","",""
"旧伏菟野小学校","伏菟野","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆（注）","","耐震　","有","○","","",196,135.4411333,33.7893189,"","","",184,0,56,56,"田辺市伏菟野110-0","",""
"秋津川小学校","秋津川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","有","○","","",179,135.4271628,33.7936968,"","","",574,0,174,174,"田辺市秋津川683-0","",""
"上秋津農村環境改善センター","上秋津","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","浸水予測地域　","☆☆","","耐震　","有","○","","毛布",15,135.404533,33.7551117,"","","",471,0,143,143,"田辺市上秋津2083-1","",""
"秋津多目的研修センター","秋津町","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆☆","","耐震　","有","○","","毛布",6,135.3926631,33.7475492,"","","",125,0,0,38,"田辺市秋津町227-30","",""
"東陽中学校","東陽 神子浜","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　大規模な火事","津波浸水予測地域","☆☆☆","","耐震　","有","○","○","非常食・毛布・アルミマットなど",5.9,135.3875907,33.7270706,"○","","○",1445,0,438,438,"田辺市神子浜１丁目4-66","",""
"市民総合センター","紺屋町  北新町  栄町 高雄 湊","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","浸水予測地域　津波浸水予測地域","☆☆","","","有","○","","毛布など",3,135.377465,33.7355104,"○","","○",580,0,0,176,"田辺市高雄１丁目23-1","",""
"芳養公民館","芳養松原 芳養町","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　大規模な火事","津波浸水予測地域","☆","","耐震　","有","○","","毛布",7.9,135.3543683,33.7475807,"","","",333,0,101,101,"田辺市芳養松原１丁目15-8","",""
"中芳養小学校","中芳養","","田辺市","避難所を兼ねる避難場所","洪水　内水氾濫　地震　津波　大規模な火事","土砂災害予測地域　","☆（注）","☆☆☆","耐震　","有","○","○","毛布",24,135.3554355,33.7781253,"","","",745,0,226,226,"田辺市中芳養1815-0","",""
"上芳養農村環境改善センター","上芳養","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","土砂災害予測地域　","☆","","耐震　","有","○","","毛布",62,135.3740363,33.8013739,"","","",620,0,0,188,"田辺市上芳養3165-0","",""
