"避難先名称","避難が予想される住民の地区名","指定場所","管轄市町村名","避難種別","災害区分","土砂災害・浸水・津波浸水予測地域","緊急避難場所レベル（風水害）","緊急避難場所レベル（津波）","耐震性","備蓄の有無","備蓄品目（備蓄の有無）","備蓄品目（食料の有無）","備蓄品目（備蓄品目）","標高（メートル）","経度：東経（世界測地系10進法）","緯度：北緯（世界測地系10進法）","発電機（発電機の有無）","発電機（発動発電機（可搬型））","発電機（自家発電機）","施設面積（平米）屋内","施設面積（平米）屋外","収容人数","収容人数（一時）","所在地","備考1","備考２-１","備考２-２"
"旧役場川中支所","田尻","","日高川町","避難所を兼ねる避難場所","洪水　大規模な火事","","☆（注）","","非耐震","","","","",84,135.31327,33.933191,"","","",240,0,73,73,"日高川町大字田尻117-1","",""
"三佐集会所","三佐","","日高川町","避難所を兼ねる避難場所","洪水　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","非耐震","","","","",92,135.313206,33.928032,"","","",122,0,37,37,"日高川町大字三佐296-2","",""
"老星集会所","老星","","日高川町","避難所を兼ねる避難場所","洪水　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","非耐震","","","","",74,135.294859,33.925588,"","","",76,0,23,23,"日高川町大字老星141-1","",""
"大又集会所","大又","","日高川町","避難所を兼ねる避難場所","洪水　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","非耐震","","","","",119,135.283819,33.92322,"","","",65,0,20,20,"日高川町大字大又113-0","",""
"坂野川集会所","坂野川","","日高川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","耐震　","","","","",76,135.291802,33.929247,"","","",288,0,87,87,"日高川町大字坂野川194-1","",""
"佐井集会所","佐井","","日高川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","","☆（注）","","耐震　","","","","",68,135.292402,33.941122,"","","",245,0,74,74,"日高川町大字佐井212-1","",""
"生活改善センター","原日浦","","日高川町","避難所を兼ねる避難場所","洪水　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","非耐震","","","","",118,135.336235,33.975587,"","","",96,0,29,29,"日高川町大字原日浦191-0","",""
"西鶴記念交流館","三十木","","日高川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","","☆（注）","","耐震　","","","","",105,135.324578,33.972184,"","","",229,500,69,221,"日高川町大字三十木96-0","",""
"姉子集会所","姉子","","日高川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","耐震　","","","","",108,135.325662,33.975031,"","","",120,0,36,36,"日高川町大字姉子136-0","",""
"広瀬集会所","広瀬","","日高川町","避難所を兼ねる避難場所","洪水　大規模な火事","土砂災害予測地域　浸水予測地域　","☆☆","","非耐震","","","","",84,135.293019,33.969524,"","","",88,0,27,27,"日高川町大字高津尾391-0","",""
"中木集会所","中木","","日高川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","耐震　","","","","",69,135.297375,33.945505,"","","",102,0,31,31,"日高川町大字高津尾990-0","",""
"尾曽集会所","尾曽","","日高川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","耐震　","","","","",63,135.295508,33.960092,"","","",134,0,41,41,"日高川町大字高津尾685-0","",""
"日高川町地域交流センター","高津尾 西原 本郷 尾曽 中木 広瀬","","日高川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","","☆","","耐震　","","","","",51,135.296281,33.958899,"","","",1000,0,300,300,"日高川町大字高津尾735-0","太陽光発電有り",""
"新田集会所","本郷","","日高川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","","☆（注）","","耐震　","","","","",59,135.288213,33.958419,"","","",145,0,44,44,"日高川町大字高津尾1060-0","",""
"本郷集会所","本郷","","日高川町","避難所を兼ねる避難場所","洪水　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","非耐震","","","","",55,135.288663,33.961693,"","","",105,0,32,32,"日高川町大字高津尾124-2","",""
"西原集会所","西原","","日高川町","避難所を兼ねる避難場所","洪水　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","非耐震","","","","",59,135.286748,33.960902,"","","",111,0,34,34,"日高川町大字西原47-1","",""
"上滝本集会所","上滝本","","日高川町","避難所を兼ねる避難場所","洪水　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","耐震化済　","","","","",54,135.276695,33.95737,"","","",180,0,55,55,"日高川町大字船津531-0","",""
"高齢者等活動生活支援促進施設","下滝本","","日高川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","耐震　","","","","",48,135.268005,33.957512,"","","",227,0,69,69,"日高川町大字船津554-1","",""
"中津小学校体育館","坂本  岡本  小津茂 上滝本 下滝本","","日高川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","","☆（注）","","耐震　","有","○","","発電機・投光器・毛布",43,135.272296,33.956916,"○","○","",510,0,155,155,"日高川町大字船津1507-0","",""
"小津茂集会所","小津茂","","日高川町","避難所を兼ねる避難場所","洪水　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","非耐震","","","","",49,135.264228,33.954531,"","","",90,0,27,27,"日高川町大字船津659-1","",""
"岡本集会所","岡本","","日高川町","避難所を兼ねる避難場所","洪水　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","非耐震","","","","",47,135.266548,33.9523566,"","","",70,0,21,21,"日高川町大字船津1315-2","",""
"女性若者等交流活動支援施設","坂本","","日高川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","耐震　","","","","",40,135.265248,33.944768,"","","",142,0,43,43,"日高川町大字船津1110-1","",""
"松瀬コミュニティセンター","松瀬","","日高川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","","☆（注）","","耐震　","","","","",26.3,135.216162,33.9209852,"","","",120,0,36,36,"日高川町大字松瀬564-3","",""
"和佐公民館","和佐","","日高川町","避難所を兼ねる避難場所","洪水　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","耐震　","","","","",17.8,135.209952,33.900441,"","","",80,0,24,24,"日高川町大字和佐541-1","",""
"南山若者センター","和佐","","日高川町","避難所を兼ねる避難場所","洪水　大規模な火事","","☆","","耐震　","","","","",50.6,135.199948,33.8880215,"","","",250,0,76,76,"日高川町大字和佐1030-90","",""
"江川コミュニティ防災センター","江川","","日高川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","耐震　","","","","",23.8,135.227196,33.889688,"","","",180,0,55,55,"日高川町大字江川2087-1","",""
"三津川公民館","三津川","","日高川町","避難所を兼ねる避難場所","洪水　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","非耐震","","","","",92,135.254719,33.9021098,"","","",60,0,18,18,"日高川町大字山野3203-6","",""
"大滝川集会施設","大滝川","","日高川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","","☆（注）","","耐震　","","","","",111,135.270068,33.897778,"","","",65,0,20,20,"日高川町大字山野3040-2","",""
"市川集会所","市川","","日高川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","","☆（注）","","耐震　","","","","",99,135.254404,33.8781,"","","",43,0,13,13,"日高川町大字山野1103-0","",""
"山野会館","山野  市川  大滝川 三津川","","日高川町","避難所を兼ねる避難場所","洪水　大規模な火事","土砂災害予測地域　浸水予測地域　","☆☆☆","","","","","","",58.5,135.24772,33.8919763,"","","",90,0,27,27,"日高川町大字山野339-1","",""
"藤野川会館","藤野川","","日高川町","避難所を兼ねる避難場所","洪水　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","非耐震","","","","",112,135.267345,33.9314635,"","","",25,0,8,8,"日高川町大字藤野川128-4","",""
"伊藤川集会所","伊藤川","","日高川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","耐震　","","","","",103.8,135.247579,33.9247402,"","","",25,0,8,8,"日高川町大字伊藤川23-2","",""
"三百瀬公民館","三百瀬","","日高川町","避難所を兼ねる避難場所","洪水　大規模な火事","","☆☆","","非耐震","","","","",38,135.243299,33.9402017,"","","",130,0,39,39,"日高川町大字三百瀬477-2","",""
"平川生活改善センター","平川","","日高川町","避難所を兼ねる避難場所","洪水　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","","","","","",34.8,135.246653,33.944565,"","","",60,0,18,18,"日高川町大字平川447-1","",""
"蛇尾集会所","蛇尾","","日高川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","","☆（注）","","耐震　","","","","",62.2,135.217915,33.934534,"","","",30,0,9,9,"日高川町大字蛇尾438-17","",""
"早蘇中学校体育館","玄子 早藤 蛇尾 平川","","日高川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","","☆（注）","","耐震　","有","○","","発電機・投光器・毛布",108.7,135.223108,33.935509,"○","○","",1039,0,315,315,"日高川町大字蛇尾476-19","",""
"老人憩の家","早藤","","日高川町","避難所を兼ねる避難場所","洪水　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","非耐震","","","","",34.7,135.213557,33.92563,"","","",80,0,24,24,"日高川町大字早藤444-1","",""
"早藤集会所","早藤","","日高川町","避難所を兼ねる避難場所","洪水　大規模な火事","","☆（注）","","耐震　","","","","",26.8,135.212294,33.924448,"","","",40,0,12,12,"日高川町大字早藤101-0","",""
"玄子集会所","玄子 早藤","","日高川町","避難所を兼ねる避難場所","洪水　大規模な火事","","☆☆","","非耐震","","","","",23.9,135.208053,33.923898,"","","",40,0,12,12,"日高川町大字玄子536-1","",""
"若野コミュニティセンター","若野","","日高川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","","☆☆☆","","耐震　","","","","",21,135.199215,33.89814,"","","",120,0,36,36,"日高川町大字若野282-0","",""
"入野集落センター","入野","","日高川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","","☆（注）","","","","","","",22,135.212532,33.910548,"","","",70,0,21,21,"日高川町大字入野179-1","",""
"かわべ保育所","小熊","","日高川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","","☆☆☆","☆☆☆","耐震　","","","","",31.8,135.197726,33.908709,"","","",250,0,76,76,"日高川町大字小熊6076-0","",""
"小熊児童館","小熊","","日高川町","避難所を兼ねる避難場所","洪水　大規模な火事","","☆☆☆","☆☆☆","非耐震","","","","",22.4,135.18968,33.907997,"","","",150,0,45,45,"日高川町大字小熊3396-2","",""
"土生会館","土生","","日高川町","避難所を兼ねる避難場所","洪水　大規模な火事","","☆☆☆","","耐震　","","","","",18.3,135.184042,33.9144534,"","","",140,0,42,42,"日高川町大字土生715-2","",""
"鐘巻会館","鐘巻","","日高川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","","☆☆☆","","耐震　","","","","",16.3,135.174052,33.9166836,"","","",70,0,21,21,"日高川町大字鐘巻1469-0","",""
"千津川福祉会館","千津川","","日高川町","避難所を兼ねる避難場所","洪水　大規模な火事","","☆（注）","","","","","","",46.5,135.185563,33.925844,"","","",70,0,21,21,"日高川町大字千津川4600-1","",""
"千津川コミュニティセンター","千津川","","日高川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","","☆（注）","","耐震　","","","","",66.4,135.182149,33.9305975,"","","",130,0,39,39,"日高川町大字千津川5136-1","",""
"中津川農業会館","中津川","","日高川町","避難所を兼ねる避難場所","洪水　大規模な火事","","☆☆☆","","","","","","",78,135.199618,33.9329374,"","","",120,0,36,36,"日高川町大字中津川1128-1","",""
