"避難先名称","避難が予想される住民の地区名","指定場所","管轄市町村名","避難種別","災害区分","土砂災害・浸水・津波浸水予測地域","緊急避難場所レベル（風水害）","緊急避難場所レベル（津波）","耐震性","備蓄の有無","備蓄品目（備蓄の有無）","備蓄品目（食料の有無）","備蓄品目（備蓄品目）","標高（メートル）","経度：東経（世界測地系10進法）","緯度：北緯（世界測地系10進法）","発電機（発電機の有無）","発電機（発動発電機（可搬型））","発電機（自家発電機）","施設面積（平米）屋内","施設面積（平米）屋外","収容人数","収容人数（一時）","所在地","備考1","備考２-１","備考２-２"
"保田中学校","保田 中央","","有田市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　地震　大規模な火事","浸水予測地域　","☆","","耐震　","有","○","○","簡易トイレ、投光器、ＬＰガス、パーティション",4.5,135.1470224,34.0776789,"○","○","",3381,0,606,720,"有田市辻堂468-0","","指定緊急避難場所","指定避難所"
"保田小学校","保田 中央","","有田市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　地震　大規模な火事","浸水予測地域　","☆","","耐震　","有","○","○","簡易トイレ、投光器、ＬＰガス、パーティション",4.5,135.1459543,34.0781578,"○","○","",4527,0,932,1452,"有田市辻堂474-0","","指定緊急避難場所","指定避難所"
"文成中学校","保田 宮原","","有田市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　地震　大規模な火事","浸水予測地域　","☆","","耐震　","有","○","○","簡易トイレ、投光器、ＬＰガス、パーティション",9.3,135.1725512,34.0795188,"○","○","",4714,0,704,542,"有田市宮原町新町1-0","","指定緊急避難場所","指定避難所"
"田鶴小学校","中央 宮崎","","有田市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　地震　津波　大規模な火事","土砂災害予測地域　","☆（注）","☆☆","耐震　","有","○","○","簡易トイレ、投光器、ＬＰガス、パーティション",5.1,135.0972765,34.0771873,"○","○","",3576,0,610,3248,"有田市宮崎町2131-0","","指定緊急避難場所","指定避難所"
"初島中学校","初島","","有田市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　地震　津波　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","☆☆","耐震　","有","○","○","簡易トイレ、投光器、ＬＰガス、パーティション",2.9,135.122345,34.1002282,"○","○","",4018,0,655,2722,"有田市初島町　里1350-1","","指定緊急避難場所","指定避難所"
"初島小学校","初島","","有田市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　地震　津波　大規模な火事","浸水予測地域　","☆☆☆","☆☆","耐震　","有","○","○","簡易トイレ、投光器、ＬＰガス、パーティション",2.3,135.118341,34.0991354,"○","○","",3298,0,528,802,"有田市初島町　里1242-0","","指定緊急避難場所","指定避難所"
"糸我小学校","糸我","","有田市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　地震　大規模な火事","浸水予測地域　","☆","","耐震　","有","○","○","簡易トイレ、投光器、ＬＰガス、パーティション",10.2,135.1770847,34.0675579,"○","○","",2202,0,348,265,"有田市糸我町　中番330-0","","指定緊急避難場所","指定避難所"
"港小学校","港","","有田市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　地震　津波　大規模な火事","","☆☆☆","☆☆","耐震　","有","○","○","簡易トイレ、投光器、ＬＰガス、パーティション",3.5,135.1096786,34.0908937,"○","○","",3803,0,626,3317,"有田市港町261-0","","指定緊急避難場所","指定避難所"
"県立箕島高等学校宮原校舎","宮原","救援物資集積場所","有田市","避難所を兼ねる避難場所","地震　大規模な火事","浸水予測地域　","","","耐震　","","","","",10,135.177689,34.0750854,"","","",1001,0,812,1443,"有田市宮原町新町416-0","","指定緊急避難場所","指定避難所"
"県立箕島高等学校","保田 箕島 中央","救援物資集積場所","有田市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　地震　大規模な火事","浸水予測地域　津波浸水予測地域","☆","","耐震　","","","","",2.3,135.1292643,34.0835763,"","","",7604,0,2487,466,"有田市箕島55-0","","指定緊急避難場所","指定避難所"
"宮原小学校","保田 宮原","","有田市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　地震　大規模な火事","浸水予測地域　","☆","","耐震　","有","○","","簡易トイレ、投光器、ＬＰガス、パーティション",9.3,135.1728375,34.0805298,"○","○","",4619,0,738,963,"有田市宮原町滝川原1-0","","指定緊急避難場所","指定避難所"
"有田市福祉館なごみ","宮原","","有田市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　地震　大規模な火事","浸水予測地域　","☆（注）","","耐震　","","","","",10,135.1783871,34.080918,"○","○","○",1914,0,234,90,"有田市宮原町東215-0","福祉避難所を兼ねる","指定緊急避難場所","指定避難所"
