"避難先名称","避難が予想される住民の地区名","指定場所","管轄市町村名","避難種別","災害区分","土砂災害・浸水・津波浸水予測地域","緊急避難場所レベル（風水害）","緊急避難場所レベル（津波）","耐震性","備蓄の有無","備蓄品目（備蓄の有無）","備蓄品目（食料の有無）","備蓄品目（備蓄品目）","標高（メートル）","経度：東経（世界測地系10進法）","緯度：北緯（世界測地系10進法）","発電機（発電機の有無）","発電機（発動発電機（可搬型））","発電機（自家発電機）","施設面積（平米）屋内","施設面積（平米）屋外","収容人数","収容人数（一時）","所在地","備考1","備考２-１","備考２-２"
"神谷老人憩の家","神谷","※地震時は屋外のみ","由良町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　津波　大規模な火事","土砂災害予測地域　浸水予測地域　津波浸水予測地域","☆☆☆","☆","","","","","",0,135.0851589,33.9585139,"","○","",90,0,44,44,"由良町大字神谷241-0","宅盤5.2ｍ2階10.8ｍ","指定緊急避難場所","指定避難所"
"信行寺","衣奈","※地震時は屋外のみ","由良町","避難所を兼ねる避難場所","洪水　高潮　内水氾濫　地震　津波　大規模な火事","浸水予測地域　津波浸水予測地域","☆（注）","☆","","","","","",7.1,135.10427,33.9887545,"","","",57,0,28,28,"由良町大字衣奈99-0","","指定緊急避難場所","指定避難所"
"浄明寺","大引","※地震時は屋外のみ","由良町","避難所を兼ねる避難場所","洪水　高潮　内水氾濫　地震　津波　大規模な火事","浸水予測地域　津波浸水予測地域","☆（注）","☆☆☆","","","","","",12.2,135.0857319,33.9700615,"","","",209,0,104,104,"由良町大字大引710-0","","指定緊急避難場所","指定避難所"
"小引円明寺","小引","※地震時は屋外のみ","由良町","避難所を兼ねる避難場所","洪水　高潮　内水氾濫　地震　津波　大規模な火事","浸水予測地域　津波浸水予測地域","☆（注）","☆☆☆","","","","","",12.3,135.091702,33.9819782,"","","",60,0,30,30,"由良町大字小引450-0","","指定緊急避難場所","指定避難所"
"小引コミュニティセンター","小引","※地震時は屋外のみ","由良町","避難所を兼ねる避難場所","洪水　高潮　内水氾濫　地震　津波　大規模な火事","浸水予測地域　津波浸水予測地域","☆☆","☆","非耐震","有","○","○","",0,135.091478,33.982796,"","○","",61,0,29,29,"由良町大字小引468-0","宅盤6.0ｍ2階10.7ｍ","指定緊急避難場所","指定避難所"
"三尾川集落センター","三尾川","","由良町","避難所を兼ねる避難場所","洪水　高潮　内水氾濫　地震　津波　大規模な火事","浸水予測地域　津波浸水予測地域","☆☆","☆☆☆","耐震　","有","○","","資機材",18.8,135.134276,33.9967114,"","○","",56,0,28,28,"由良町大字三尾川294-0","","指定緊急避難場所","指定避難所"
"江ノ駒老人憩の家","江ノ駒","※地震時は屋外のみ","由良町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　津波　大規模な火事","土砂災害予測地域　浸水予測地域　津波浸水予測地域","☆☆","☆","非耐震","有","○","○","資機材",7,135.115302,33.9652339,"","○","",80,0,37,37,"由良町大字江ノ駒220-3","","指定緊急避難場所","指定避難所"
"光専寺","横浜","","由良町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","非耐震","","","","",3.2,135.1199041,33.9610313,"","","",100,0,50,50,"由良町大字里118-0","","指定緊急避難場所","指定避難所"
"戸津井老人憩の家","戸津井","","由良町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","土砂災害予測地域　","☆（注）","","耐震　","","","","",4,135.0950623,33.9883282,"","○","",53,0,26,26,"由良町大字戸津井93-0","","指定緊急避難場所","指定避難所"
"戸津井円明寺","戸津井","※地震時は屋外のみ","由良町","避難所を兼ねる避難場所","洪水　高潮　内水氾濫　地震　津波　大規模な火事","浸水予測地域　津波浸水予測地域","☆（注）","☆☆","非耐震","有","○","","資機材",9.5,135.0953057,33.9878512,"","","",70,0,35,35,"由良町大字戸津井203-0","","指定緊急避難場所","指定避難所"
"興国寺","門前","※地震時は屋外のみ","由良町","避難所を兼ねる避難場所","地震　津波　大規模な火事","津波浸水予測地域","","☆☆☆","非耐震","","","","",49.2,135.1255819,33.977256,"","","",230,0,109,109,"由良町大字門前801-0","","指定緊急避難場所","指定避難所"
"教専寺","阿戸","※地震時は屋外のみ","由良町","避難所を兼ねる避難場所","洪水　高潮　内水氾濫　地震　津波　大規模な火事","浸水予測地域　津波浸水予測地域","☆（注）","☆☆","非耐震","","","","",11.6,135.1136407,33.9544924,"","","",100,0,50,50,"由良町大字阿戸244-0","","指定緊急避難場所","指定避難所"
"旧白崎中学校","神谷","","由良町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　津波　大規模な火事","土砂災害予測地域　浸水予測地域　津波浸水予測地域","☆☆☆","☆","耐震　","有","○","","資機材は、浸水外（建物内）に備蓄。",0,135.0847096,33.958535,"","","",1023,0,509,509,"由良町大字神谷213-0","宅盤5.9ｍ2階11.1ｍ","指定緊急避難場所","指定避難所"
"旧衣奈中学校","衣奈","","由良町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　津波　大規模な火事","土砂災害予測地域　浸水予測地域　津波浸水予測地域","☆☆","☆☆☆","耐震　","有","○","","資機材",9.9,135.1105693,33.984684,"","","",929,0,462,462,"由良町大字衣奈680-0","","指定緊急避難場所","指定避難所"
"覚性寺","吹井","※地震時は屋外のみ","由良町","避難所を兼ねる避難場所","地震　津波　大規模な火事","津波浸水予測地域","","☆☆","非耐震","有","○","","",10.6,135.1001405,33.9693303,"","○","",76,0,38,38,"由良町大字吹井391-0","","指定緊急避難場所","指定避難所"
"横浜会館","横浜","","由良町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　大規模な火事","土砂災害予測地域　浸水予測地域　","☆☆☆","","","有","○","","",2.9,135.1202738,33.9603487,"","","",97,0,48,48,"由良町大字里202-2","","指定緊急避難場所","指定避難所"
"衣奈小学校","衣奈","","由良町","避難所を兼ねる避難場所","洪水　高潮　内水氾濫　地震　津波　大規模な火事","浸水予測地域　津波浸水予測地域","☆☆","☆","耐震　","","","","",0,135.1069564,33.9875183,"","","",867,0,432,432,"由良町大字衣奈230-0","宅盤4.2ｍ　3階12.8ｍ","指定緊急避難場所","指定避難所"
"阿戸葦原会会場","阿戸","※地震時は屋外のみ","由良町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　大規模な火事","土砂災害予測地域　","☆（注）","","","","","","",3.4,135.1145405,33.9555289,"","","",33,0,15,15,"由良町大字阿戸366-0","","指定緊急避難場所","指定避難所"
"阿戸コミュニティセンター","阿戸","","由良町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　大規模な火事","土砂災害予測地域　浸水予測地域　","☆☆","","耐震　","有","○","","",2.3,135.1157826,33.9567031,"","○","",175,0,86,86,"由良町大字阿戸687-8","","指定緊急避難場所","指定避難所"
"ゆらこども園","畑、中","","由良町","避難所を兼ねる避難場所","洪水　高潮　内水氾濫　地震　津波　大規模な火事","浸水予測地域　津波浸水予測地域","☆","☆☆☆","耐震　","有","○","○","",39.2,135.145,33.9792,"○","","○",835,0,137,137,"由良町大字畑62-3","","指定緊急避難場所","指定避難所"
"白崎会館","黒田、柳原","","由良町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　津波　大規模な火事","土砂災害予測地域　浸水予測地域　津波浸水予測地域","☆☆☆","☆☆","耐震　","有","○","","資機材",11.4,135.106543,33.9690503,"","○","",154,0,75,75,"由良町大字吹井910-2","","指定緊急避難場所","指定避難所"
"旧白崎保育所","吹井 柳原 糸谷","※地震時は屋外のみ","由良町","避難所を兼ねる避難場所","洪水　大規模な火事","","☆☆","","非耐震","","","","",3.2,135.1015638,33.9674111,"","","",229,0,112,112,"由良町大字吹井969-3","","指定緊急避難場所","指定避難所"
"旧中央保育所","里","※地震時は屋外のみ","由良町","避難所を兼ねる避難場所","高潮　地震　津波　大規模な火事","津波浸水予測地域","","☆","非耐震","","","","",7.4,135.125848,33.964227,"","","",404,0,106,106,"由良町大字里759-0","","指定緊急避難場所","指定避難所"
"旧衣奈保育所","衣奈","※地震時は屋外のみ","由良町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　津波　大規模な火事","土砂災害予測地域　浸水予測地域　津波浸水予測地域","☆（注）","☆☆☆","非耐震","","","","",10.2,135.1104521,33.9852923,"","","",166,0,83,83,"由良町大字衣奈685-0","","指定緊急避難場所","指定避難所"
"由良児童館","南","※地震時は屋外のみ","由良町","避難所を兼ねる避難場所","内水氾濫　大規模な火事","","☆☆","","","","","","",3.6,135.1222398,33.9592482,"","","",274,0,135,135,"由良町大字里1126-3","","指定緊急避難場所","指定避難所"
"大引老人憩の家","大引","※地震時は屋外のみ","由良町","避難所を兼ねる避難場所","洪水　高潮　内水氾濫　地震　津波　大規模な火事","浸水予測地域　津波浸水予測地域","☆","☆☆☆","非耐震","有","○","","資機材",13.5,135.0859227,33.9702612,"","○","",82,0,39,39,"由良町大字大引709-0","","指定緊急避難場所","指定避難所"
"里集会所","里","※地震時は屋外のみ","由良町","避難所を兼ねる避難場所","高潮　地震　津波　大規模な火事","津波浸水予測地域","","☆","","有","○","","資機材",7.4,135.126218,33.964121,"","","",99,0,49,49,"由良町大字里763-1","","指定緊急避難場所","指定避難所"
